19;2014;182;159;0;N/S;42.980;N/S;0.006;0.009;-50.80;-1.77;987.43;0;6.001;92.4;N/A
19;2014;182;160;0;N/S;42.920;N/S;0;0.011;-50.37;-1.44;987.55;0;0.043;92.4;N/A
19;2014;182;161;0;N/S;43.380;N/S;0;0.009;-50.53;-1.34;987.43;0;0;0;N/A
19;2014;182;162;0;N/S;43.510;N/S;0;0.008;-50.40;-1.47;987.43;0;0;0;N/A
19;2014;182;163;0;N/S;43.660;N/S;0;0.010;-50.84;-1.84;987.43;0;0.003;0;N/A
19;2014;182;164;0;N/S;43.390;N/S;0;0.009;-50.87;-1.91;987.43;0;0;0;N/A
19;2014;182;165;0;N/S;42.860;N/S;0;0.006;-50.30;-1.47;987.43;0;0;0;N/A
19;2014;182;166;0;N/S;42.990;N/S;0;0.009;-50.74;-1.64;987.43;0;0.010;0;N/A
19;2014;182;167;0;N/S;43.730;N/S;0;0.008;-50.74;-1.74;987.43;0;0.244;0;N/A
19;2014;182;168;0;N/S;42.710;N/S;0;0.009;-50.50;-1.34;987.43;0;0.700;0;N/A
19;2014;182;169;0;N/S;43.540;N/S;0.006;0.009;-50.77;-1.54;987.43;0;1.410;0;N/A
19;2014;182;170;0;N/S;43.540;N/S;0.006;0.008;-50.80;-1.87;987.43;0;2.307;0;N/A
19;2014;182;171;0;N/S;43.670;N/S;0.006;0.007;-50.70;-1.64;987.43;0;2.912;0;N/A
19;2014;182;172;0;N/S;43.580;N/S;0;0.008;-50.40;-1.34;987.43;0;3.492;0;N/A
19;2014;182;173;0;N/S;44.000;N/S;0;0.007;-50.70;-1.57;987.43;0;3.953;0;N/A
19;2014;182;174;0;N/S;43.140;N/S;0.006;0.007;-50.67;-1.64;987.43;0;4.292;0;N/A
19;2014;182;175;0;N/S;43.870;N/S;0.006;0.009;-50.60;-1.34;987.43;0;4.349;0;N/A
19;2014;182;176;0;N/S;43.880;N/S;0;0.009;-50.37;-1.37;987.43;0;0;0;N/A
19;2014;182;177;0;N/S;44.350;N/S;0.006;0.008;-50.27;-1.20;987.43;0;0;0;N/A
19;2014;182;178;0;N/S;44.000;N/S;0.006;0.008;-50.67;-1.54;987.31;0;0;0;N/A
19;2014;182;179;0;N/S;44.560;N/S;0.006;0.009;-50.67;-1.44;987.43;0;4.572;0;N/A
19;2014;182;180;0;N/S;44.590;N/S;0;0.006;-50.47;-1.34;987.43;0;0;0;N/A
19;2014;182;181;0;N/S;45.220;N/S;0;0.009;-50.84;-1.47;987.43;0;4.610;0;N/A
19;2014;182;182;0;N/S;44.710;N/S;0;0.007;-50.43;-1.44;987.37;0;5.067;0;N/A
19;2014;182;183;0;N/S;44.400;N/S;0;0.009;-50.87;-1.60;987.43;0;5.642;0;N/A
19;2014;182;184;0;N/S;44.420;N/S;0.006;0.005;-50.84;-1.64;987.31;0;6.332;0;N/A
19;2014;182;185;0;N/S;43.910;N/S;0;0.007;-50.60;-1.77;987.31;0;6.970;0;N/A
