10;2013;1;163;-3.043;-0.204;-2.007;354.8;0;-0.002;23.01;57.68;904.73;0;1.219;172.9
10;2013;1;164;-3.038;-0.034;-2.007;354.6;0.005;-0.001;22.88;57.59;904.73;0;1.079;174.9
10;2013;1;165;-3.041;-0.092;-2.007;354.0;0.005;-0.001;22.93;57.82;904.73;0;1.149;178.2
10;2013;1;166;-3.041;-0.204;-2.007;353.9;-0.011;-0.001;22.91;57.42;904.74;0;1.041;168.7
10;2013;1;167;-3.038;-0.204;-2.007;354.3;0;-0.002;22.95;57.77;904.74;0;1.381;169.1
10;2013;1;168;-3.033;-0.204;-2.007;353.9;0.011;-0.001;22.88;57.81;904.73;0;1.123;176.6
10;2013;1;169;-3.038;-0.204;-2.007;353.7;0;-0.001;22.90;57.86;904.67;0;1.004;178.7
10;2013;1;170;-3.041;-0.218;-2.007;354.3;0.005;-0.002;22.96;57.61;904.73;0;0.963;175.9
10;2013;1;171;-2.967;-0.184;-2.007;355.1;-0.021;-0.004;22.90;57.62;904.67;0;1.024;170.2
10;2013;1;172;-2.982;-0.106;-2.007;354.4;0.005;-0.001;23.00;57.36;904.67;0;0.885;180.8
10;2013;1;173;-3.043;-0.204;-2.007;354.7;-0.043;-0.002;23.06;57.30;904.73;0;0.881;185.0
10;2013;1;174;-3.180;-0.351;-2.007;354.7;-0.016;-0.003;22.93;57.91;904.67;0;0.997;180.6
10;2013;1;175;-3.175;-0.409;-2.007;354.1;-0.011;-0.002;22.81;57.63;904.67;0;0.900;182.3
10;2013;1;176;-3.190;-0.532;-2.007;353.6;-0.011;-0.002;22.80;58.52;904.61;0;0.829;178.5
10;2013;1;177;-3.190;-0.613;-2.007;353.4;-0.027;-0.003;22.77;58.74;904.67;0;0.944;185.0
10;2013;1;178;-3.190;-0.610;-2.007;352.4;-0.011;-0.001;22.70;58.69;904.61;0;0.961;179.5
10;2013;1;179;-3.185;-0.603;-1.992;351.6;0;-0.003;22.68;58.71;904.61;0;0.843;178.6
10;2013;1;180;-3.188;-0.610;-2.004;350.7;-0.011;-0.003;22.77;58.79;904.62;0;0.674;176.9
10;2013;1;181;-3.190;-0.613;-2.007;350.1;0.011;-0.001;22.72;58.62;904.55;0;0.975;178.4
10;2013;1;182;-3.190;-0.613;-2.007;350.4;0.005;-0.002;22.78;58.82;904.56;0;1.086;171.6
10;2013;1;183;-3.147;-0.600;-2.004;349.6;0.011;-0.001;22.68;58.41;904.56;0;0.984;173.5
10;2013;1;184;-3.180;-0.610;-2.007;349.1;0;-0.001;22.72;58.32;904.56;0;0.966;171.1
10;2013;1;185;-3.190;-0.613;-2.007;349.2;0.005;-0.001;22.73;58.76;904.56;0;0.931;182.3
10;2013;1;186;-3.188;-0.613;-2.007;348.9;-0.005;-0.001;22.68;58.44;904.55;0;0.809;175.2
10;2013;1;187;-3.190;-0.613;-2.007;348.8;0.011;-0.002;22.75;58.43;904.55;0;0.883;179.1
10;2013;1;188;-3.190;-0.613;-2.007;348.5;0.005;-0.001;22.70;58.80;904.55;0;0.814;179.7
10;2013;1;189;-3.190;-0.630;-2.007;348.0;-0.005;-0.002;22.68;58.96;904.49;0;0.964;174.9
10;2013;1;190;-3.190;-0.695;-2.007;348.2;0.005;-0.002;22.60;58.90;904.50;0;0.913;178.8
10;2013;1;191;-3.190;-0.613;-2.007;348.1;0.011;-0.002;22.62;58.94;904.44;0;0.830;179.5
10;2013;1;192;-3.190;-0.613;-2.007;348.1;0.011;-0.002;22.63;58.99;904.37;0;0.890;174.4
10;2013;1;193;-3.190;-0.613;-2.007;347.5;0.005;-0.001;22.72;58.79;904.44;0;0.635;183.2
10;2013;1;194;-3.190;-0.671;-2.007;348.4;0.021;-0.002;22.60;59.13;904.44;0;1.032;158.0
10;2013;1;195;-3.190;-0.535;-2.007;347.5;-0.021;-0.001;22.67;58.93;904.44;0;1.015;175.4
10;2013;1;196;-3.190;-0.613;-2.007;347.9;0.005;-0.002;22.68;59.46;904.43;0;1.168;175.6
10;2013;1;197;-3.190;-0.613;-2.007;347.7;0;-0.002;22.55;58.86;904.43;0;1.220;174.5
10;2013;1;198;-3.182;-0.613;-2.007;347.6;0;0;22.63;58.68;904.43;0;1.049;168.8
10;2013;1;199;-3.127;-0.460;-2.007;347.3;-0.011;-0.001;22.62;58.65;904.37;0;0.996;156.9
10;2013;1;200;-3.119;-0.426;-2.007;347.3;-0.005;0;22.67;58.66;904.31;0;0.842;162.5
10;2013;1;201;-3.114;-0.409;-2.034;347.0;-0.005;0;22.68;58.56;904.31;0;0.793;170.9
10;2013;1;202;-3.190;-0.412;-2.074;346.6;-0.005;-0.001;22.63;58.50;904.31;0;0.849;170.9
10;2013;1;203;-3.188;-0.474;-2.056;346.7;-0.005;-0.001;22.63;58.73;904.38;0;0.956;171.5
10;2013;1;204;-3.190;-0.409;-2.016;347.0;0.005;-0.001;22.57;58.67;904.31;0;1.069;176.2
10;2013;1;205;-3.170;-0.317;-2.034;347.1;0;-0.001;22.57;58.54;904.38;0;0.766;160.2
10;2013;1;206;-3.162;-0.198;-2.089;346.3;0;-0.003;22.68;58.40;904.31;0;0.683;135.7
10;2013;1;207;-3.190;-0.204;-2.162;347.1;-0.005;-0.003;22.70;58.80;904.31;0;0.975;168.8
10;2013;1;208;-3.185;-0.204;-2.098;347.2;0;-0.002;22.67;58.47;904.37;0;0.998;165.0
10;2013;1;209;-3.165;-0.065;-2.126;346.9;0;-0.001;22.75;58.00;904.31;0;1.052;166.0
10;2013;1;210;-3.170;-0.014;-2.180;346.4;0.016;-0.002;22.82;58.33;904.25;0;1.122;146.8
10;2013;1;211;-3.188;-0.092;-2.180;347.0;0.005;-0.002;22.75;58.34;904.19;0;0.687;157.3
10;2013;1;212;-3.132;0.116;-2.186;346.8;0;-0.002;22.78;58.06;904.25;0;0.914;169.4
10;2013;1;213;-3.190;0.085;-2.190;346.9;0.005;-0.002;22.78;58.05;904.25;0;0.755;159.9
10;2013;1;214;-3.185;0.184;-2.253;346.0;0;-0.002;22.88;57.69;904.19;0;0.526;164.9
10;2013;1;215;-3.261;-0.075;-2.244;346.2;0;-0.002;22.86;57.75;904.25;0;0.535;162.6
10;2013;1;216;-3.428;-0.204;-2.189;346.8;0.011;-0.003;22.80;58.14;904.25;0;0.789;160.1
10;2013;1;217;-3.281;-0.089;-2.107;347.1;0.005;-0.001;22.75;57.75;904.19;0;0.883;175.2
10;2013;1;218;-3.238;0;-2.180;345.7;0.011;-0.002;22.85;57.97;904.13;0;0.659;179.9
10;2013;1;219;-3.322;2.331;-2.138;346.2;0.005;-0.003;22.85;58.43;904.19;0;0.821;174.0
10;2013;1;220;-3.193;-0.181;-2.050;345.6;0.021;-0.003;22.75;58.01;904.19;0;0.499;180.7
10;2013;1;221;-3.307;-0.198;-2.168;345.0;0;-0.001;22.73;58.25;904.19;0;0.497;194.8
10;2013;1;222;-3.471;-0.399;-2.138;345.2;0.011;-0.003;22.67;58.92;904.19;0;0.700;193.5
10;2013;1;223;-3.494;-0.603;-2.031;345.2;0.011;-0.001;22.60;59.25;904.13;0;0.633;197.0
10;2013;1;224;-3.486;-0.613;-2.010;345.5;0;-0.001;22.54;59.23;904.19;0;0.563;194.3
10;2013;1;225;-3.479;-0.695;-2.007;345.3;-0.005;-0.001;22.47;59.22;904.19;0;0.551;189.7
10;2013;1;226;-3.489;31.470;-2.007;345.8;-0.005;-0.001;22.47;59.60;904.13;0;0.674;210.5
10;2013;1;227;-3.476;-0.900;-2.007;344.5;-0.032;-0.001;22.37;59.76;904.13;0;0.728;204.8
10;2013;1;228;-3.532;-0.886;-2.001;345.2;-0.021;-0.003;22.30;61.32;904.19;0;0.824;195.2
10;2013;1;229;-3.476;-1.193;-1.895;345.9;-0.027;-0.004;22.14;61.27;904.19;0;0.710;196.8
10;2013;1;230;-3.367;-1.029;-1.852;345.3;-0.005;-0.001;22.11;60.90;904.19;0;0.712;195.7
10;2013;1;231;-3.307;-1.084;-1.831;345.5;-0.005;-0.003;22.11;61.25;904.19;0;0.844;196.7
10;2013;1;232;-3.291;-0.688;-1.867;345.1;-0.005;-0.001;22.09;61.49;904.13;0;0.861;192.7
10;2013;1;233;-3.332;0.477;-1.907;345.1;0;-0.001;22.04;61.88;904.13;0;0.817;196.5
10;2013;1;234;-3.324;-1.367;-1.846;345.2;0;-0.001;21.91;62.21;904.13;0;0.789;187.7
10;2013;1;235;-3.200;-1.070;-1.825;344.9;-0.011;-0.001;21.88;62.15;904.13;0;0.949;189.2
10;2013;1;236;-3.155;34.010;-1.828;346.4;0.005;-0.001;21.84;62.71;904.13;0;1.029;191.3
10;2013;1;237;-2.960;0.010;-1.916;345.5;0.005;-0.001;22.02;60.83;904.13;0;0.996;202.4
10;2013;1;238;-2.907;-0.368;-2.007;344.8;0.005;-0.001;22.21;60.21;904.13;0;0.908;192.2
